account_id,username,bio,profile_picture,account_age,tweets_count,followers_count,following_count,duplicate_tweets,content_similarity,follower_following_ratio,tweet_frequency,is_fake,is_clone,report,blocked,avg_distance,name
K18228898,johnlegend,,1,6410,10714,9005238,781,0,0.1,11515.649616368286,1.6714508580343215,0,0,0,0,0.5,John Legend
K16409683,britneyspears,My new album #Glory is out now!,1,6497,5126,51314111,392225,0,0.1,130.8279180880411,0.7889795290133907,0,0,0,0,0.5,Britney Spears
K221985093,john_mwood,"Data science, jazz, and fox shirts.",1,5696,194,46,54,0,0.1,0.8363636363636363,0.034058988764044944,0,0,0,0,0.5,John Wood
K74624587,mickokka,Sr. Director of Satellite Engineering and Operations for Sirius XM Radio,1,6138,36,45,146,0,0.1,0.30612244897959184,0.005865102639296188,0,0,0,0,0.5,Michael Kokkalakis
K15661871,donttrythis,Obsessive maker of things. Editor-in-Chief of https://t.co/5f26Ewejnk. Former co-host of MythBusters.,1,6551,17125,1336587,512,0,0.1,2605.4327485380118,2.614104716837124,0,0,0,0,0.5,Adam Savage
K17977701,Maestro,Grammy Award winner. Music Producer. Digital Content Creator.,1,6420,36172,25253,152,0,0.1,165.05228758169935,5.634267912772586,0,0,0,0,0.5,Maestro
K50458769,isatomazini,,1,6222,1436,92,97,0,0.1,0.9387755102040817,0.2307939569270331,0,0,0,0,0.5,Isabela Tomazini
K56484267,fpfaffenm,,1,6203,749,57,150,0,0.1,0.37748344370860926,0.12074802514912139,0,0,0,0,0.5,Fe
K405202712,liamdacey,"I'm an urban dweller who has the beach at heart. When I'm not running promotions or events, you can catch me teaching, at concerts, or, out in the sun.",1,5536,435,162,303,0,0.1,0.5328947368421053,0.07857658959537572,0,0,0,0,0.5,Liam Dacey
K7.77E+17,midlifemason,"Revolutionary socialist, still young and handsome.",1,3581,107,1647,36,0,0.1,44.513513513513516,0.029879921809550406,0,0,0,0,0.5,MidLifeMason
K28967115,TonyWasHere___,I do music and things. BMG/Chrysalis | ALLIES | Eve 6 | @ShowOneApp,1,6302,2631,5324,184,0,0.1,28.778378378378378,0.4174865122183434,0,0,0,0,0.5,Tony
K2803191,intel,"Intel news, views & events about global tech innovation. Looking for support? Tweet @IntelSupport",1,7040,11252,4656143,1267,0,0.1,3672.037066246057,1.5982954545454546,0,0,0,0,0.5,Intel
K8.27E+17,hacktheban,Matching creatives and technologists with organizations supporting the muslim and immigrant communities. Join us on February 25th Brooklyn @CUNY_CLEAR,1,3442,405,482,987,0,0.1,0.48785425101214575,0.11766414875072632,0,0,0,0,0.5,Hack the Ban
K19970359,Mgroffenberger,"Real American, City dweller, west coast transplant, born in the rust belt, raised in New England",1,6336,109,18,346,0,0.1,0.05187319884726225,0.017203282828282828,0,0,0,0,0.5,Michael
K219471857,mark_on_task,Why not travel the world for three weeks talking about DevOps and Performance Engineering?,1,5704,5234,2022,690,0,0.1,2.926193921852388,0.917601683029453,0,0,0,0,0.5,Mark On Task
K180463340,GameOfThrones,Tweet what is yours. #GameofThrones\nWatch episodes of #GoT on @HBONOW: https://t.co/xZEkOzQXtt,1,5801,57218,4870150,41019,0,0.1,118.72623110677718,9.863471815204274,0,0,0,0,0.5,Game Of Thrones
K16827333,souljaboy,CEO of #SODMG Records | Owner of @sbeezylightsco | bookings: @ceomiamimike,1,6472,118147,5167871,55,0,0.1,92283.41071428571,18.25509888751545,0,0,0,0,0.5,Soulja Boy
K7.38E+17,Davidcapuano4,,1,3704,6,2,5,0,0.1,0.3333333333333333,0.0016198704103671706,0,0,0,0,0.5,David Capuano
K28054681,TPAIN,new song Dan Bilzerian feat. @LilYachty,1,6306,19387,1109011,2190,0,0.1,506.1665905979005,3.0743736124326038,0,0,0,0,0.5,T-Pain
K18685286,katevoegele,bohemian soul from the birthplace of rock n roll | sailor mouth | foodie | maximalist | font snob | dreamer | live and die by the smoky eye,1,6391,7014,198296,562,0,0.1,352.2131438721137,1.0974808324205914,0,0,0,0,0.5,katevoegele
K2856459903,VeraGeBa,In recent years I learned a lot a cool stuff I can use for requirements and testing - but my real passion lies in learning and how to improve it! (with tech :)),1,4265,570,203,97,0,0.1,2.0714285714285716,0.1336459554513482,0,0,0,0,0.5,Vera Gehlen-Baum
K40379517,NathanPacheco,"singer, writer, composer, wanna-be basketball player.",1,6261,1212,6569,608,0,0.1,10.786535303776683,0.19357930043124102,0,0,0,0,0.5,Nathan Pacheco
K16332522,MayorSlay,"Tweets from the Mayor of St. Louis' personal website. The Mayor's own tweets are signed #fgs, his initials.",1,6502,25109,66500,2456,0,0.1,27.065527065527064,3.8617348508151337,0,0,0,0,0.5,MayorSlay.com
K8.33E+17,respranabiz,Please also visit our company Twitter @resprana,1,3427,13,7,19,0,0.1,0.35,0.003793405310767435,0,0,0,0,0.5,Sophie Frank
K14186926,stopcontinues,"Author of superhero urban fantasy and portal-hopping adventures. Futurist, planeswalker, and fan of open culture! Free books at https://t.co/mymeN5r2hV",1,6683,1013,726,85,0,0.1,8.44186046511628,0.15157863235074068,0,0,0,0,0.5,Mike Stop Continues
K4255867467,philosopherkang,Chasing erudition. Twitter is my public notepad.,1,3879,596,250,523,0,0.1,0.4770992366412214,0.15364784738334622,0,0,0,0,0.5,Philosopherk
K14872237,realmadrid,"Cuenta oficial del Real Madrid C.F., ENGLISH @realmadriden, FRAN‰AIS @realmadridfra, _______ @realmadridarab, ___ @realmadridjapan.",1,6620,55709,22527443,52,0,0.1,425046.09433962265,8.415256797583082,0,0,0,0,0.5,Real Madrid C. F.
K25215221,PepeAguilar,Hago mÌ¼sica y shows. (lo Ì¼ltimo...dentro y fuera del escenario),1,6319,33056,1683151,754,0,0.1,2229.339072847682,5.231207469536319,0,0,0,0,0.5,Pepe Aguilar
K62902439,ReggieBush,I can do all things through Christ who strengthens me,1,6181,5701,3159194,408,0,0.1,7724.190709046455,0.9223426629995146,0,0,0,0,0.5,Reggie Bush
K14260960,JustinTrudeau,Account run by the 23rd Prime Minister of Canada and staff‰Û_ Compte gÌ©rÌ© par le 23e premier ministre du Canada et personnel.,1,6673,13677,2985240,956,0,0.1,3119.3730407523512,2.049602877266597,0,0,0,0,0.5,Justin Trudeau
K20265966,Stroke9,Band. Backpacks. Beers.,1,6360,3385,96486,572,0,0.1,168.38743455497382,0.5322327044025157,0,0,0,0,0.5,Stroke 9
K3030922321,DJ44,"U.S. Chief Data Scientist, OSTP.  This is an archive of an Obama Administration account, maintained by the National Archives and Records Administration (NARA).",1,4156,3764,35169,718,0,0.1,48.913769123783034,0.9056785370548605,0,0,0,0,0.5,DJ Patil (NARA)
K813286,BarackObama,"Dad, husband, President, citizen.",1,7064,15439,85681083,630949,0,0.1,135.79694587526745,2.185588901472254,0,0,0,0,0.5,Barack Obama
K38669096,Janea00,ä_,1,6180,542,124,160,0,0.1,0.7701863354037267,0.08770226537216828,0,0,0,0,0.5,Janea
K21323673,EmilyOsment,Young & Hungry season 5 starts Monday March 13th on Freeform.,1,6347,7446,3660670,279,0,0.1,13073.82142857143,1.173152670553017,0,0,0,0,0.5,Emily Osment
K50374439,tomhanks,"I'm that actor in some of the movies you liked and some you didn't. Sometimes I'm in pretty good shape, other times I'm not. Hey, you gotta live, you know?",1,6222,763,12790920,24,0,0.1,511636.8,0.12262937962070074,0,0,0,0,0.5,Tom Hanks
K236901430,krishnasaini16,"i m calm, jolly person.................who has no matter what the other have.....but it matters for me why i don't have",1,5656,269,12,161,0,0.1,0.07407407407407407,0.04756011315417256,0,0,0,0,0.5,krishna
K2259439379,WendiannaJonez,"Mom, Mimi, Navair BFM, tree hugger.",1,4568,19,7,55,0,0.1,0.125,0.004159369527145359,0,0,0,0,0.5,Wendy Jones
K3183805537,KCucchia,Accept college student ID card payments online or in-store exactly like credit cards @CampusCredit Coming soon to a campus near l_l,1,4083,359,645,652,0,0.1,0.9877488514548239,0.08792554494244428,0,0,0,0,0.5,Kenny Cucchia
K427036400,LarsLuv,@Glidesf (7 years). A round investor: @Gigster @Teespring-@Zenefits @Imgur-@Altschool. @With.in Accepted $3.6B offer for labor of luv; SuccessFactors. GP a16z,1,5330,1109,13992,1211,0,0.1,11.544554455445544,0.20806754221388368,0,0,0,0,0.5,Lars Dalgaard
K19278408,LiquidNewsroom,"Curated media & journalism news. LIVE Tweets, no bot |  Steffen Konrath https://t.co/1tl2IUcbOs |  IMPRESSUM https://t.co/dkfqQkPJza",1,6376,60041,164514,57213,0,0.1,2.875415108190303,9.416718946047679,0,0,0,0,0.5,LIQUID NEWSROOMëå
K2480079168,SavedYouAClick,Don't click on that.,1,4445,4840,234332,357,0,0.1,654.5586592178771,1.0888638920134983,0,0,0,0,0.5,Saved You A Click
K61374526,taychilders,design dame by day ~ type slayer by night,1,6186,4672,386,539,0,0.1,0.7148148148148148,0.7552537989007436,0,0,0,0,0.5,Taylor Childers
K14817982,AubreyODay,White Lightning: https://t.co/2pa6U2H6FK Tender Green Life: https://t.co/n7rVF7tYJ3        Remix Album: https://t.co/3Oa4GNg8CU Aubreybooking@gmail.com,1,6624,33583,803334,9226,0,0.1,87.06340088869622,5.069897342995169,0,0,0,0,0.5,Aubrey O'Day
K29952857,MsLaurenLondon,"What lies behind us, and what lies before us are small matters compared to what lies within us. - Ralph Waldo Emerson http://t.co/SaZiji5LVi",1,6298,3818,2605029,171,0,0.1,15145.517441860466,0.6062241981581454,0,0,0,0,0.5,Lauren London
K55151551,abhishek_shetty,"Cricket fanatic, WWE fan, wannabe coder who is currently trapped in Jamshedpur",1,6207,4150,537,390,0,0.1,1.3734015345268542,0.6685999677783148,0,0,0,0,0.5,Abhishek Shetty
K50062315,jeslyncat,Too much television watching got me chasing dreams. /// I make lists at LittleThings!,1,6223,8010,353,227,0,0.1,1.5482456140350878,1.2871605335047405,0,0,0,0,0.5,Jess Catcher
K248168058,busaao,"quer ir no Planeta Terra e í± tem ingressos? o onibus mudou, mas suas chances continuam as mesmas.Siga o novo busí£o: http://t.co/0kD9W9ocdA",1,5630,1421,179,684,0,0.1,0.2613138686131387,0.2523978685612789,0,0,0,0,0.5,Bus U Only Live Once
K166739404,EmmaWatson,Actor & @UN_Women Global Goodwill Ambassador. Facebook: EmmaWatson Instagram: EmmaWatson Goodreads: OurSharedShelf,1,5837,1566,24022023,353,0,0.1,67858.82203389831,0.26828850436868257,0,0,0,0,0.5,Emma Watson
K2883078087,Olivia73520999,Chinese girl in Seattle,1,4249,8,13,130,0,0.1,0.09923664122137404,0.0018827959519887032,0,0,0,0,0.5,Olivia
K23004495,amaditalks,"Comfort the afflicted, afflict the comfortable and don't be a freeloader. https://t.co/RlAadNp080",1,6332,340788,14709,2975,0,0.1,4.942540322580645,53.819962097283636,0,0,0,0,0.5,Amadi
K101798589,Maisie_Williams,https://t.co/vHxZ3fFu6S,1,6028,3017,1568426,828,0,0.1,1891.9493365500603,0.5004976775049768,0,0,0,0,0.5,Maisie Williams
K751067894,gaGunNarang,"Breathe,Eat,Sleep Shooting|Olympic,World Championship,WorldCup,Asian,CommonWealth Medallist,Padmashri,Khel Ratna,Arjuna Awardee|Photographer|Foodie|Mentor",1,5078,435,51782,587,0,0.1,88.06462585034014,0.08566364710515952,0,0,0,0,0.5,GAGAN NARANG
K17998052,Eve6,https://t.co/4p5lMa6faA @maxcollinsmusic @tonyfyeah @jonsiebels,1,6419,1587,19306,33,0,0.1,567.8235294117648,0.24723477177130393,0,0,0,0,0.5,Eve 6
K4327416868,naveen_kondam,,1,3872,3,16,137,0,0.1,0.11594202898550725,0.0007747933884297521,0,0,0,0,0.5,Kondam naveen kumar
K77525682,arthchan2003,"principal speech architect at Voci, ex-maintainer of cmusphinx, practitioner of speech recognition, machine/deep learning, blogger of The Grand Janitor Blog ?",1,6128,3374,3273,3296,0,0.1,0.9927206551410374,0.5505874673629243,0,0,0,0,0.5,Arthur Chan (é_æ¨é__©)
K55117855,amyschumer,On tour - tickets on-sale here: https://t.co/u2LfstdCwR,1,6207,9362,4520644,2041,0,0.1,2213.8315377081294,1.5082970839374898,0,0,0,0,0.5,Amy Schumer
K295218901,VitalikButerin,See https://t.co/iBNSW4KCSO,1,5539,2516,45601,138,0,0.1,328.0647482014389,0.4542336161762051,0,0,0,0,0.5,Vitalik Buterin
K1223518938,TalhaSabri1,Disruptive Tech |Social Entrepreneurism #Empathy #Impact #Innovation #Resilience  #Tolerance,1,4878,918,217,1207,0,0.1,0.17963576158940397,0.1881918819188192,0,0,0,0,0.5,Talha Sabri
K263167906,Global_Derivs,"Global Derivatives #Trading & #Risk Management is at the helm of the #quant #finance industry, curating cutting edge research, interviews and opinions. #GDerivs",1,5599,2317,956,406,0,0.1,2.348894348894349,0.41382389712448653,0,0,0,0,0.5,Global Derivatives
K21447363,katyperry,Artist. Activist. Conscious.,1,6346,7837,96321564,203,0,0.1,472164.5294117647,1.2349511503309172,0,0,0,0,0.5,KATY PERRY
K432481458,kfusion13,"For someone who Hardly tweets, how does my Bio matter :D",1,5324,12,88,259,0,0.1,0.3384615384615385,0.002253944402704733,0,0,0,0,0.5,kaushik kumar
K888010524,lucascanto96,rio grande do sul-brasil http://t.co/h8ZQtbKHwR,1,5010,13618,365,1751,0,0.1,0.20833333333333334,2.7181636726546907,0,0,0,0,0.5,lucas canto
K17483104,Lionel_Messi,"It's all about Leo, Non official Lionel Messi Newsstream, NOT affilaite with lionel Messi, Just for Fans and real Fans",1,6439,21057,903862,8,0,0.1,100429.11111111111,3.270228296319304,0,0,0,0,0.5,Lionel_Messi
K14425825,jerrytrainor,Soon to be rediscovered.,1,6655,1153,1569900,81,0,0.1,19145.121951219513,0.17325319308790382,0,0,0,0,0.5,jerrytrainor
K80677679,nasnog,http://t.co/rn21deoPKI,1,6117,1969,128,133,0,0.1,0.9552238805970149,0.3218898152689227,0,0,0,0,0.5,Na Nogueira
K30113280,fishtale13,"NJEMT & #NREMT Former Bond Trader/NYC Sales Manager/Fixed Income Specialist, For PWJC & UBS. Husband, Dad, Grand-Pa, Outdoorsman and of course a fisherman.",1,6297,17857,1059,3599,0,0.1,0.2941666666666667,2.835794822931555,0,0,0,0,0.5,Marty
K2750248354,TWWiFi,#Tech company #connecting New Yorkers with Free #WiFi in #NYC underground #subway stations. Follow @TransitWireless for updates on wireless service!,1,4337,2597,1806,1146,0,0.1,1.5745422842197037,0.5988010145261702,0,0,0,0,0.5,NYC Subway TWWiFi
K30912657,Im_Just_Chloe,Official Twitter Account for Chloe Lowery,1,6294,5099,6964,322,0,0.1,21.560371517027864,0.8101366380680013,0,0,0,0,0.5,Chloe Lowery
K196994616,eucopresident,"Twitter channel of Donald Tusk, President of the European Council. Managed by the media team.",1,5759,4906,464418,373,0,0.1,1241.75935828877,0.8518840076402153,0,0,0,0,0.5,Donald Tusk
K257336165,JayKimLaFlare,all hustle no luck #MSU,1,5611,13562,206,295,0,0.1,0.6959459459459459,2.4170379611477455,0,0,0,0,0.5,Justo
K33946296,shannonleetweed,@NickTSimmons @sophietsimmons @genesimmons @genesdoggeorge #imstillwithher,1,6286,32693,348713,976,0,0.1,356.9222108495394,5.200922685332485,0,0,0,0,0.5,Mrs ShannonTSimmons
K36704352,LizGillies,,1,6277,10546,2916050,440,0,0.1,6612.358276643991,1.6801019595348097,0,0,0,0,0.5,Elizabeth Gillies
K71201743,imVkohli,"The Official twitter account of Virat Kohli, Indian cricketer,gamer,car lover,loves soccer and an enthusiast",1,6151,1080,14316643,44,0,0.1,318147.6222222222,0.1755812063079174,0,0,0,0,0.5,Virat Kohli
K470094658,MarkBoardmanArt,"Freelance illustrator, heavy metal listener. Represented by @Meiklejohn_",1,5281,942,2028,615,0,0.1,3.292207792207792,0.1783753077068737,0,0,0,0,0.5,Mark Boardman
K7.77E+17,AnkurMa10500490,,1,3579,10,10,106,0,0.1,0.09345794392523364,0.002794076557697681,0,0,0,0,0.5,Ankur Maurya
K18123507,Phillyfreezer,FreeWill April 29Th‰Û_•ü,1,6414,31170,189143,4853,0,0.1,38.96641944787804,4.859681945743685,0,0,0,0,0.5,Freeway
K1260361130,adropboxspace,Mostly following curmudgeon-y finance types who dont work in finance. Canadian guy traipsing through Machine Learning like a blind clown through a mine field.,1,4866,3361,137,843,0,0.1,0.1623222748815166,0.6907110563090835,0,0,0,0,0.5,Here for memes
K124396017,lucidbluedream,,1,5954,403,43,8,0,0.1,4.777777777777778,0.06768558951965066,0,0,0,0,0.5,grace Jung
K259925559,DjokerNole,"Laugh as long as you breathe, love as long as you live!",1,5606,2357,6962978,724,0,0.1,9604.107586206897,0.42044238316089905,0,0,0,0,0.5,Novak Djokovic
K105850230,Enrique_alv,,1,6015,954,44,67,0,0.1,0.6470588235294118,0.15860349127182044,0,0,0,0,0.5,Enrique Alvarez
K42282273,guillermomayuri,DirComConnected /AlwaysOn/,1,6253,25,132,538,0,0.1,0.24489795918367346,0.003998080921157845,0,0,0,0,0.5,Guillermo Mayuri
K15476570,azuzephre,https://t.co/iIaCHwWybn,1,6563,2222,5390,58,0,0.1,91.35593220338983,0.3385646807862258,0,0,0,0,0.5,Pon and Zi
K55553949,LeeNguyen24,#NERevs #USMNT #TeamAdidas #Nguyening Instagram: LeeNguyen24,1,6206,6038,17342,276,0,0.1,62.60649819494585,0.9729294231388979,0,0,0,0,0.5,Lee Nguyen
K46252298,Nicole_Murphy,For booking info visit my websitehttp://www.nicolemurphydesigns.com /follow me on IG Nikimurphy,1,6236,18087,175233,791,0,0.1,221.25378787878788,2.9004169339320076,0,0,0,0,0.5,Nicole Murphy
K1449904334,ProjectSeagrass,"Advancing the conservation of seagrass through education, influence, research and action. Directors: @RJlilley, @ZosteraR, @BoardshortsBen and @LCullenUnsworth.",1,4794,5688,6696,5379,0,0.1,1.2446096654275094,1.1864831038798498,0,0,0,0,0.5,Project Seagrass
K68014976,_lusantiago,,1,6163,5453,90,62,0,0.1,1.4285714285714286,0.8847963654064579,0,0,0,0,0.5,luiza
K16548023,9GAG,9GAG is the best content platform for millennials Š—¢ Share your content with our 150M global audience Š—¢ email creation@9gag.com Š—¢ https://t.co/aMQ9pLLhWB,1,6488,36200,8740007,9,0,0.1,874000.7,5.579531442663378,0,0,0,0,0.5,9GAG
K53386869,Xavier_Drummer,"Just trying to follow THE MASTER LEADER JESUS, it's not easy, but I know what wait for me in the end of the road and I got so thrilled for that!",1,6213,225,28,80,0,0.1,0.345679012345679,0.036214389183969097,0,0,0,0,0.5,¥£ËMr.Xavier
K1005957259,aayucrazy,"Proud son and brother. Obsessive thinker and growth hacker. Auto, tech and sports enthusiast. Harboring a serious crush on guacamole since '07.",1,4955,16,38,431,0,0.1,0.08796296296296297,0.003229061553985873,0,0,0,0,0.5,Aayush äÖ¥Ÿ_ôëô
K24340604,AnnieDuke,"Mom of four amazing kids, professional speaker and decision strategist. World Series of Poker bracelet winner and author of four books on poker.",1,6324,13111,47159,363,0,0.1,129.55769230769232,2.073213156230234,0,0,0,0,0.5,Annie Duke
K7.85E+17,RealJamesMc1960,Supporting Trump for a Better Future for the next Generation.,0,3558,1074,10,69,0,0.1,0.14285714285714285,0.30185497470489037,0,0,0,0,0.5,JamesC
K78408666,DeptVetAffairs,Official Twitter feed of the U.S. Department of Veterans Affairs. Following a Twitter user does not signify VA endorsement.,1,6125,18352,475342,875,0,0.1,542.6278538812785,2.996244897959184,0,0,0,0,0.5,Veterans Affairs
K485101276,RitterCarolyn,Director of Public Affairs & Events at the NYU Stern School of Business,1,5265,12,32,30,0,0.1,1.032258064516129,0.002279202279202279,0,0,0,0,0.5,Carolyn Ritter
K1025087364,GrasslandsMusic,"Ecologist, botanist, nature conservationist, musician, model-maker, writer, photographer, but mostly an ecologist.",1,4947,1814,301,786,0,0.1,0.38246505717916135,0.36668688093794216,0,0,0,0,0.5,Thomas Haynes
K7.11E+17,sai88848,,0,3762,7,24,85,0,0.1,0.27906976744186046,0.0018607123870281765,0,0,0,0,0.5,Siva Sai
K44196397,elonmusk,"Tesla, SpaceX, Tunnels & OpenAI",1,6244,2710,7725360,40,0,0.1,188423.41463414635,0.43401665598975014,0,0,0,0,0.5,Elon Musk
K2935614385,arjitsingh2454,,1,4218,354,8674,50,0,0.1,170.07843137254903,0.08392603129445235,0,0,0,0,0.5,Arjit Singh
K53807788,bisping,You know who I am and what I do.,1,6211,22667,374816,1090,0,0.1,343.5527039413382,3.6494928352922233,0,0,0,0,0.5,michael
K605896630,spiderblogg,"Hi. I'm Andrí© Marques, Brazilian. I'm 21 and I am part of Aracnofí£, a Brazilian website about Spider-Man.",1,5138,2410,743,1555,0,0.1,0.47750642673521854,0.4690541066562865,0,0,0,0,0.5,Theamazingspiderblog
K22462180,itstayloryall,an insecure guy who tries to play guitar in paramore. likes musical equipment. likes the titans. likes pt cruisers. probably won't tweet a lot.,1,6336,25,175303,12,0,0.1,13484.846153846154,0.003945707070707071,0,0,0,0,0.5,I'm Taylor
K18863815,coldplay,"New album, A Head Full Of Dreams, out now worldwide. #AHFODtour runs through 2017. Spanish language account: @coldplay_es",1,6386,6416,19282828,1508,0,0.1,12778.547382372431,1.004697776385844,0,0,0,0,0.5,Coldplay
K25110374,UncleRUSH,"Download my free app, #MeditationMadeSimple in the Apple App Store and GooglePlay Store today.",1,6320,66208,4689644,957,0,0.1,4895.244258872652,10.475949367088608,0,0,0,0,0.5,Russell Simmons
